year,gennme,prodnme,state,halfyear,suppression,totalRX
2013,Formoterol Fumarate,FORADIL AEROLIZER,AZ,1,F,118
2013,Formoterol Fumarate,FORADIL AEROLIZER,AZ,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,AZ,1,F,2867
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,AZ,1,T,0
2013,Formoterol Fumarate,PERFOROMIST,AZ,1,T,0
2013,Aclidinium Bromide,TUDORZA PRESSAIR,AZ,1,T,0
2013,Indacaterol Maleate,ARCAPTA NEOHALER,AZ,2,T,0
2013,Arformoterol Tartrate,BROVANA,AZ,2,T,0
2013,Arformoterol Tartrate,BROVANA,AZ,2,F,122
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,AZ,2,F,1397
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,AZ,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,AZ,2,F,3077
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,AZ,2,T,0
2013,Roflumilast,DALIRESP,AZ,2,T,0
2013,Roflumilast,DALIRESP,AZ,2,F,182
2013,Formoterol Fumarate,FORADIL AEROLIZER,AZ,2,F,140
2013,Formoterol Fumarate,FORADIL AEROLIZER,AZ,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,AZ,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,AZ,2,F,6187
2013,Formoterol Fumarate,PERFOROMIST,AZ,2,T,0
2013,Formoterol Fumarate,PERFOROMIST,AZ,2,F,101
2013,Aclidinium Bromide,TUDORZA PRESSAIR,AZ,2,F,103
2013,Indacaterol Maleate,ARCAPTA NEOHALER,CA,1,T,0
2013,Arformoterol Tartrate,BROVANA,CA,1,F,170
2013,Arformoterol Tartrate,BROVANA,CA,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,CA,1,F,24664
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,CA,1,F,2549
2013,Roflumilast,DALIRESP,CA,1,F,781
2013,Roflumilast,DALIRESP,CA,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,CA,1,F,1392
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,CA,1,T,0
2013,Formoterol Fumarate,FORADIL AEROLIZER,CA,1,F,394
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,CA,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,CA,1,F,12252
2013,Formoterol Fumarate,PERFOROMIST,CA,1,T,0
2013,Formoterol Fumarate,PERFOROMIST,CA,1,F,86
2013,Aclidinium Bromide,TUDORZA PRESSAIR,CA,1,F,335
2013,Aclidinium Bromide,TUDORZA PRESSAIR,CA,1,T,0
2013,Indacaterol Maleate,ARCAPTA NEOHALER,CA,2,T,0
2013,Arformoterol Tartrate,BROVANA,CA,2,F,239
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,CA,2,F,1535
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,CA,2,F,19058
2013,Roflumilast,DALIRESP,CA,2,F,858
2013,Roflumilast,DALIRESP,CA,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,CA,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,CA,2,F,308
2013,Formoterol Fumarate,FORADIL AEROLIZER,CA,2,F,388
2013,Formoterol Fumarate,FORADIL AEROLIZER,CA,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,CA,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,CA,2,F,14709
2013,Formoterol Fumarate,PERFOROMIST,CA,2,T,0
2013,Formoterol Fumarate,PERFOROMIST,CA,2,F,130
2013,Aclidinium Bromide,TUDORZA PRESSAIR,CA,2,F,968
2013,Arformoterol Tartrate,BROVANA,CO,1,T,0
2013,Arformoterol Tartrate,BROVANA,CO,1,F,33
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,CO,1,F,2648
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,CO,1,F,180
2013,Roflumilast,DALIRESP,CO,1,F,153
2013,Roflumilast,DALIRESP,CO,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,CO,1,F,52
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,CO,1,T,0
2013,Formoterol Fumarate,FORADIL AEROLIZER,CO,1,F,38
2013,Formoterol Fumarate,FORADIL AEROLIZER,CO,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,CO,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,CO,1,F,4195
2013,Formoterol Fumarate,PERFOROMIST,CO,1,T,0
2013,Formoterol Fumarate,PERFOROMIST,CO,1,F,76
2013,Aclidinium Bromide,TUDORZA PRESSAIR,CO,1,T,0
2013,Aclidinium Bromide,TUDORZA PRESSAIR,CO,1,F,12
2013,Indacaterol Maleate,ARCAPTA NEOHALER,CO,2,T,0
2013,Arformoterol Tartrate,BROVANA,CO,2,T,0
2013,Arformoterol Tartrate,BROVANA,CO,2,F,15
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,CO,2,F,59
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,CO,2,F,2322
2013,Roflumilast,DALIRESP,CO,2,F,171
2013,Roflumilast,DALIRESP,CO,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,CO,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,CO,2,F,68
2013,Formoterol Fumarate,FORADIL AEROLIZER,CO,2,F,59
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,CO,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,CO,2,F,4545
2013,Formoterol Fumarate,PERFOROMIST,CO,2,T,0
2013,Formoterol Fumarate,PERFOROMIST,CO,2,F,58
2013,Aclidinium Bromide,TUDORZA PRESSAIR,CO,2,T,0
2013,Aclidinium Bromide,TUDORZA PRESSAIR,CO,2,F,14
2013,Indacaterol Maleate,ARCAPTA NEOHALER,CT,1,T,0
2013,Arformoterol Tartrate,BROVANA,CT,1,F,377
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,CT,1,F,2646
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,CT,1,F,444
2013,Roflumilast,DALIRESP,CT,1,F,324
2013,Roflumilast,DALIRESP,CT,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,CT,1,F,963
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,CT,1,T,0
2013,Formoterol Fumarate,FORADIL AEROLIZER,CT,1,F,58
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,CT,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,CT,1,F,8888
2013,Formoterol Fumarate,PERFOROMIST,CT,1,T,0
2013,Formoterol Fumarate,PERFOROMIST,CT,1,F,217
2013,Aclidinium Bromide,TUDORZA PRESSAIR,CT,1,F,196
2013,Indacaterol Maleate,ARCAPTA NEOHALER,CT,2,T,0
2013,Indacaterol Maleate,ARCAPTA NEOHALER,CT,2,F,14
2013,Arformoterol Tartrate,BROVANA,CT,2,F,379
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,CT,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,CT,2,F,47
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,CT,2,F,2474
2013,Roflumilast,DALIRESP,CT,2,F,324
2013,Roflumilast,DALIRESP,CT,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,CT,2,F,264
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,CT,2,T,0
2013,Formoterol Fumarate,FORADIL AEROLIZER,CT,2,F,64
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,CT,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,CT,2,F,8219
2013,Formoterol Fumarate,PERFOROMIST,CT,2,T,0
2013,Formoterol Fumarate,PERFOROMIST,CT,2,F,193
2013,Aclidinium Bromide,TUDORZA PRESSAIR,CT,2,F,279
2013,Arformoterol Tartrate,BROVANA,DC,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,DC,1,F,1529
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,DC,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,DC,1,F,186
2013,Roflumilast,DALIRESP,DC,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,DC,1,T,0
2013,Formoterol Fumarate,FORADIL AEROLIZER,DC,1,F,314
2013,Formoterol Fumarate,FORADIL AEROLIZER,DC,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,DC,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,DC,1,F,178
2013,Aclidinium Bromide,TUDORZA PRESSAIR,DC,1,T,0
2013,Arformoterol Tartrate,BROVANA,DC,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,DC,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,DC,2,F,13
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,DC,2,F,1132
2013,Roflumilast,DALIRESP,DC,2,T,0
2013,Roflumilast,DALIRESP,DC,2,F,13
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,DC,2,T,0
2013,Formoterol Fumarate,FORADIL AEROLIZER,DC,2,F,238
2013,Formoterol Fumarate,FORADIL AEROLIZER,DC,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,DC,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,DC,2,F,266
2013,Formoterol Fumarate,PERFOROMIST,DC,2,T,0
2013,Aclidinium Bromide,TUDORZA PRESSAIR,DC,2,T,0
2013,Indacaterol Maleate,ARCAPTA NEOHALER,DE,1,T,0
2013,Arformoterol Tartrate,BROVANA,DE,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,DE,1,F,904
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,DE,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,DE,1,F,173
2013,Roflumilast,DALIRESP,DE,1,F,56
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,DE,1,T,0
2013,Formoterol Fumarate,FORADIL AEROLIZER,DE,1,F,35
2013,Formoterol Fumarate,FORADIL AEROLIZER,DE,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,DE,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,DE,1,F,52
2013,Formoterol Fumarate,PERFOROMIST,DE,1,T,0
2013,Aclidinium Bromide,TUDORZA PRESSAIR,DE,1,T,0
2013,Indacaterol Maleate,ARCAPTA NEOHALER,DE,2,T,0
2013,Arformoterol Tartrate,BROVANA,DE,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,DE,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,DE,2,F,25
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,DE,2,F,1169
2013,Roflumilast,DALIRESP,DE,2,F,85
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,DE,2,T,0
2013,Formoterol Fumarate,FORADIL AEROLIZER,DE,2,F,36
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,DE,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,DE,2,F,18
2013,Formoterol Fumarate,PERFOROMIST,DE,2,T,0
2013,Aclidinium Bromide,TUDORZA PRESSAIR,DE,2,F,24
2013,Arformoterol Tartrate,BROVANA,FL,1,T,0
2013,Arformoterol Tartrate,BROVANA,FL,1,F,268
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,FL,1,F,19484
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,FL,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,FL,1,F,365
2013,Roflumilast,DALIRESP,FL,1,F,2188
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,FL,1,T,0
2013,Formoterol Fumarate,FORADIL AEROLIZER,FL,1,F,178
2013,Formoterol Fumarate,FORADIL AEROLIZER,FL,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,FL,1,F,6044
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,FL,1,T,0
2013,Formoterol Fumarate,PERFOROMIST,FL,1,T,0
2013,Formoterol Fumarate,PERFOROMIST,FL,1,F,149
2013,Aclidinium Bromide,TUDORZA PRESSAIR,FL,1,F,326
2013,Arformoterol Tartrate,BROVANA,FL,2,T,0
2013,Arformoterol Tartrate,BROVANA,FL,2,F,268
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,FL,2,F,993
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,FL,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,FL,2,F,6447
2013,Roflumilast,DALIRESP,FL,2,F,2297
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,FL,2,T,0
2013,Formoterol Fumarate,FORADIL AEROLIZER,FL,2,F,184
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,FL,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,FL,2,F,7538
2013,Formoterol Fumarate,PERFOROMIST,FL,2,T,0
2013,Formoterol Fumarate,PERFOROMIST,FL,2,F,142
2013,Aclidinium Bromide,TUDORZA PRESSAIR,FL,2,F,711
2013,Indacaterol Maleate,ARCAPTA NEOHALER,GA,1,T,0
2013,Arformoterol Tartrate,BROVANA,GA,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,GA,1,F,9908
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,GA,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,GA,1,F,1014
2013,Roflumilast,DALIRESP,GA,1,F,221
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,GA,1,T,0
2013,Formoterol Fumarate,FORADIL AEROLIZER,GA,1,F,243
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,GA,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,GA,1,F,3442
2013,Formoterol Fumarate,PERFOROMIST,GA,1,T,0
2013,Formoterol Fumarate,PERFOROMIST,GA,1,F,15
2013,Aclidinium Bromide,TUDORZA PRESSAIR,GA,1,F,184
2013,Aclidinium Bromide,TUDORZA PRESSAIR,GA,1,T,0
2013,Indacaterol Maleate,ARCAPTA NEOHALER,GA,2,T,0
2013,Arformoterol Tartrate,BROVANA,GA,2,F,28
2013,Arformoterol Tartrate,BROVANA,GA,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,GA,2,F,239
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,GA,2,F,9434
2013,Roflumilast,DALIRESP,GA,2,F,307
2013,Formoterol Fumarate,FORADIL AEROLIZER,GA,2,F,201
2013,Formoterol Fumarate,FORADIL AEROLIZER,GA,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,GA,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,GA,2,F,2433
2013,Formoterol Fumarate,PERFOROMIST,GA,2,T,0
2013,Formoterol Fumarate,PERFOROMIST,GA,2,F,17
2013,Aclidinium Bromide,TUDORZA PRESSAIR,GA,2,F,301
2013,Arformoterol Tartrate,BROVANA,HI,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,HI,1,F,1418
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,HI,1,F,183
2013,Roflumilast,DALIRESP,HI,1,T,0
2013,Formoterol Fumarate,FORADIL AEROLIZER,HI,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,HI,1,F,769
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,HI,1,T,0
2013,Formoterol Fumarate,PERFOROMIST,HI,1,T,0
2013,Aclidinium Bromide,TUDORZA PRESSAIR,HI,1,F,69
2013,Arformoterol Tartrate,BROVANA,HI,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,HI,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,HI,2,F,55
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,HI,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,HI,2,F,1469
2013,Roflumilast,DALIRESP,HI,2,F,29
2013,Formoterol Fumarate,FORADIL AEROLIZER,HI,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,HI,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,HI,2,F,536
2013,Formoterol Fumarate,PERFOROMIST,HI,2,T,0
2013,Aclidinium Bromide,TUDORZA PRESSAIR,HI,2,F,127
2013,Arformoterol Tartrate,BROVANA,IA,1,F,646
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,IA,1,F,2326
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,IA,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,IA,1,F,50
2013,Roflumilast,DALIRESP,IA,1,F,150
2013,Roflumilast,DALIRESP,IA,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,IA,1,F,78
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,IA,1,T,0
2013,Formoterol Fumarate,FORADIL AEROLIZER,IA,1,T,0
2013,Formoterol Fumarate,FORADIL AEROLIZER,IA,1,F,20
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,IA,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,IA,1,F,6064
2013,Formoterol Fumarate,PERFOROMIST,IA,1,T,0
2013,Formoterol Fumarate,PERFOROMIST,IA,1,F,98
2013,Aclidinium Bromide,TUDORZA PRESSAIR,IA,1,F,58
2013,Arformoterol Tartrate,BROVANA,IA,2,F,820
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,IA,2,F,318
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,IA,2,F,393
2013,Roflumilast,DALIRESP,IA,2,F,207
2013,Roflumilast,DALIRESP,IA,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,IA,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,IA,2,F,61
2013,Formoterol Fumarate,FORADIL AEROLIZER,IA,2,F,51
2013,Formoterol Fumarate,FORADIL AEROLIZER,IA,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,IA,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,IA,2,F,7049
2013,Formoterol Fumarate,PERFOROMIST,IA,2,T,0
2013,Formoterol Fumarate,PERFOROMIST,IA,2,F,120
2013,Aclidinium Bromide,TUDORZA PRESSAIR,IA,2,F,67
2013,Arformoterol Tartrate,BROVANA,ID,1,F,351
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,ID,1,F,1250
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,ID,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,ID,1,F,187
2013,Roflumilast,DALIRESP,ID,1,F,72
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,ID,1,F,65
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,ID,1,T,0
2013,Formoterol Fumarate,FORADIL AEROLIZER,ID,1,F,77
2013,Formoterol Fumarate,FORADIL AEROLIZER,ID,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,ID,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,ID,1,F,1667
2013,Formoterol Fumarate,PERFOROMIST,ID,1,T,0
2013,Formoterol Fumarate,PERFOROMIST,ID,1,F,87
2013,Aclidinium Bromide,TUDORZA PRESSAIR,ID,1,T,0
2013,Aclidinium Bromide,TUDORZA PRESSAIR,ID,1,F,16
2013,Arformoterol Tartrate,BROVANA,ID,2,F,459
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,ID,2,F,50
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,ID,2,F,1201
2013,Roflumilast,DALIRESP,ID,2,F,88
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,ID,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,ID,2,F,20
2013,Formoterol Fumarate,FORADIL AEROLIZER,ID,2,F,99
2013,Formoterol Fumarate,FORADIL AEROLIZER,ID,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,ID,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,ID,2,F,1817
2013,Formoterol Fumarate,PERFOROMIST,ID,2,F,104
2013,Aclidinium Bromide,TUDORZA PRESSAIR,ID,2,F,51
2013,Arformoterol Tartrate,BROVANA,IL,1,T,0
2013,Arformoterol Tartrate,BROVANA,IL,1,F,1798
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,IL,1,F,8243
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,IL,1,F,646
2013,Roflumilast,DALIRESP,IL,1,F,147
2013,Roflumilast,DALIRESP,IL,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,IL,1,F,91
2013,Formoterol Fumarate,FORADIL AEROLIZER,IL,1,T,0
2013,Formoterol Fumarate,FORADIL AEROLIZER,IL,1,F,160
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,IL,1,F,13963
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,IL,1,T,0
2013,Formoterol Fumarate,PERFOROMIST,IL,1,T,0
2013,Formoterol Fumarate,PERFOROMIST,IL,1,F,867
2013,Aclidinium Bromide,TUDORZA PRESSAIR,IL,1,T,0
2013,Arformoterol Tartrate,BROVANA,IL,2,T,0
2013,Arformoterol Tartrate,BROVANA,IL,2,F,964
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,IL,2,F,1700
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,IL,2,F,5848
2013,Roflumilast,DALIRESP,IL,2,F,201
2013,Roflumilast,DALIRESP,IL,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,IL,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,IL,2,F,18
2013,Formoterol Fumarate,FORADIL AEROLIZER,IL,2,F,228
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,IL,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,IL,2,F,7530
2013,Formoterol Fumarate,PERFOROMIST,IL,2,T,0
2013,Formoterol Fumarate,PERFOROMIST,IL,2,F,406
2013,Aclidinium Bromide,TUDORZA PRESSAIR,IL,2,T,0
2013,Indacaterol Maleate,ARCAPTA NEOHALER,IN,1,T,0
2013,Arformoterol Tartrate,BROVANA,IN,1,F,827
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,IN,1,F,7100
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,IN,1,F,758
2013,Roflumilast,DALIRESP,IN,1,F,608
2013,Roflumilast,DALIRESP,IN,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,IN,1,T,0
2013,Formoterol Fumarate,FORADIL AEROLIZER,IN,1,F,330
2013,Formoterol Fumarate,FORADIL AEROLIZER,IN,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,IN,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,IN,1,F,6494
2013,Formoterol Fumarate,PERFOROMIST,IN,1,T,0
2013,Formoterol Fumarate,PERFOROMIST,IN,1,F,320
2013,Aclidinium Bromide,TUDORZA PRESSAIR,IN,1,F,349
2013,Arformoterol Tartrate,BROVANA,IN,2,F,1091
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT,IN,2,F,116
2013,Albuterol Sulfate/Ipratropium Bromide,COMBIVENT RESPIMAT,IN,2,F,3597
2013,Roflumilast,DALIRESP,IN,2,F,742
2013,Roflumilast,DALIRESP,IN,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,DUONEB,IN,2,T,0
2013,Formoterol Fumarate,FORADIL AEROLIZER,IN,2,F,289
2013,Formoterol Fumarate,FORADIL AEROLIZER,IN,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,IN,2,T,0
