year,gennme,state,halfyear,suppression,totalRX
2013,Albuterol Sulfate/Ipratropium Bromide,MT,2,F,2524
2013,Albuterol Sulfate/Ipratropium Bromide,MT,2,T,0
2013,Arformoterol Tartrate,MT,2,T,0
2013,Arformoterol Tartrate,MT,2,F,179
2013,Formoterol Fumarate,MT,2,T,0
2013,Formoterol Fumarate,MT,2,F,105
2013,Indacaterol Maleate,MT,2,T,0
2013,Roflumilast,MT,2,T,0
2013,Roflumilast,MT,2,F,23
2013,Aclidinium Bromide,NC,1,F,86
2013,Albuterol Sulfate/Ipratropium Bromide,NC,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,NC,1,F,17034
2013,Arformoterol Tartrate,NC,1,F,366
2013,Formoterol Fumarate,NC,1,F,507
2013,Formoterol Fumarate,NC,1,T,0
2013,Indacaterol Maleate,NC,1,T,0
2013,Roflumilast,NC,1,F,1079
2013,Roflumilast,NC,1,T,0
2013,Aclidinium Bromide,NC,2,F,219
2013,Albuterol Sulfate/Ipratropium Bromide,NC,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,NC,2,F,14332
2013,Arformoterol Tartrate,NC,2,F,270
2013,Formoterol Fumarate,NC,2,F,366
2013,Formoterol Fumarate,NC,2,T,0
2013,Indacaterol Maleate,NC,2,T,0
2013,Roflumilast,NC,2,F,1175
2013,Roflumilast,NC,2,T,0
2013,Aclidinium Bromide,NE,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,NE,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,NE,1,F,3257
2013,Arformoterol Tartrate,NE,1,T,0
2013,Arformoterol Tartrate,NE,1,F,191
2013,Formoterol Fumarate,NE,1,F,67
2013,Formoterol Fumarate,NE,1,T,0
2013,Roflumilast,NE,1,F,75
2013,Roflumilast,NE,1,T,0
2013,Aclidinium Bromide,NE,2,F,44
2013,Albuterol Sulfate/Ipratropium Bromide,NE,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,NE,2,F,2830
2013,Arformoterol Tartrate,NE,2,F,259
2013,Formoterol Fumarate,NE,2,F,30
2013,Formoterol Fumarate,NE,2,T,0
2013,Roflumilast,NE,2,T,0
2013,Roflumilast,NE,2,F,98
2013,Aclidinium Bromide,NH,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,NH,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,NH,1,F,3357
2013,Arformoterol Tartrate,NH,1,F,63
2013,Formoterol Fumarate,NH,1,T,0
2013,Formoterol Fumarate,NH,1,F,12
2013,Roflumilast,NH,1,F,14
2013,Roflumilast,NH,1,T,0
2013,Aclidinium Bromide,NH,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,NH,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,NH,2,F,2878
2013,Arformoterol Tartrate,NH,2,T,0
2013,Arformoterol Tartrate,NH,2,F,89
2013,Formoterol Fumarate,NH,2,T,0
2013,Roflumilast,NH,2,F,34
2013,Roflumilast,NH,2,T,0
2013,Aclidinium Bromide,NJ,1,F,293
2013,Albuterol Sulfate/Ipratropium Bromide,NJ,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,NJ,1,F,10791
2013,Arformoterol Tartrate,NJ,1,T,0
2013,Arformoterol Tartrate,NJ,1,F,273
2013,Formoterol Fumarate,NJ,1,T,0
2013,Formoterol Fumarate,NJ,1,F,373
2013,Indacaterol Maleate,NJ,1,T,0
2013,Roflumilast,NJ,1,F,648
2013,Roflumilast,NJ,1,T,0
2013,Aclidinium Bromide,NJ,2,F,458
2013,Albuterol Sulfate/Ipratropium Bromide,NJ,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,NJ,2,F,9151
2013,Arformoterol Tartrate,NJ,2,T,0
2013,Arformoterol Tartrate,NJ,2,F,181
2013,Formoterol Fumarate,NJ,2,F,308
2013,Formoterol Fumarate,NJ,2,T,0
2013,Roflumilast,NJ,2,F,385
2013,Roflumilast,NJ,2,T,0
2013,Aclidinium Bromide,NM,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,NM,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,NM,1,F,3468
2013,Arformoterol Tartrate,NM,1,T,0
2013,Formoterol Fumarate,NM,1,T,0
2013,Formoterol Fumarate,NM,1,F,75
2013,Roflumilast,NM,1,F,40
2013,Aclidinium Bromide,NM,2,T,0
2013,Aclidinium Bromide,NM,2,F,15
2013,Albuterol Sulfate/Ipratropium Bromide,NM,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,NM,2,F,2091
2013,Arformoterol Tartrate,NM,2,T,0
2013,Formoterol Fumarate,NM,2,F,51
2013,Formoterol Fumarate,NM,2,T,0
2013,Roflumilast,NM,2,T,0
2013,Roflumilast,NM,2,F,28
2013,Aclidinium Bromide,NV,1,F,80
2013,Albuterol Sulfate/Ipratropium Bromide,NV,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,NV,1,F,3314
2013,Arformoterol Tartrate,NV,1,F,60
2013,Arformoterol Tartrate,NV,1,T,0
2013,Formoterol Fumarate,NV,1,T,0
2013,Formoterol Fumarate,NV,1,F,47
2013,Indacaterol Maleate,NV,1,T,0
2013,Roflumilast,NV,1,T,0
2013,Roflumilast,NV,1,F,382
2013,Aclidinium Bromide,NV,2,F,133
2013,Albuterol Sulfate/Ipratropium Bromide,NV,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,NV,2,F,2288
2013,Arformoterol Tartrate,NV,2,T,0
2013,Arformoterol Tartrate,NV,2,F,27
2013,Formoterol Fumarate,NV,2,T,0
2013,Formoterol Fumarate,NV,2,F,65
2013,Indacaterol Maleate,NV,2,T,0
2013,Roflumilast,NV,2,F,302
2013,Roflumilast,NV,2,T,0
2013,Aclidinium Bromide,NY,1,F,576
2013,Albuterol Sulfate/Ipratropium Bromide,NY,1,F,44189
2013,Albuterol Sulfate/Ipratropium Bromide,NY,1,T,0
2013,Arformoterol Tartrate,NY,1,F,1108
2013,Formoterol Fumarate,NY,1,F,2386
2013,Formoterol Fumarate,NY,1,T,0
2013,Indacaterol Maleate,NY,1,T,0
2013,Roflumilast,NY,1,F,1838
2013,Roflumilast,NY,1,T,0
2013,Aclidinium Bromide,NY,2,F,1383
2013,Albuterol Sulfate/Ipratropium Bromide,NY,2,F,45960
2013,Albuterol Sulfate/Ipratropium Bromide,NY,2,T,0
2013,Arformoterol Tartrate,NY,2,T,0
2013,Arformoterol Tartrate,NY,2,F,1177
2013,Formoterol Fumarate,NY,2,F,2536
2013,Formoterol Fumarate,NY,2,T,0
2013,Indacaterol Maleate,NY,2,T,0
2013,Indacaterol Maleate,NY,2,F,23
2013,Roflumilast,NY,2,F,1703
2013,Roflumilast,NY,2,T,0
2013,Aclidinium Bromide,OH,1,F,228
2013,Aclidinium Bromide,OH,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,OH,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,OH,1,F,43513
2013,Arformoterol Tartrate,OH,1,F,1722
2013,Formoterol Fumarate,OH,1,F,2102
2013,Formoterol Fumarate,OH,1,T,0
2013,Indacaterol Maleate,OH,1,T,0
2013,Roflumilast,OH,1,F,2195
2013,Roflumilast,OH,1,T,0
2013,Aclidinium Bromide,OH,2,F,1066
2013,Albuterol Sulfate/Ipratropium Bromide,OH,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,OH,2,F,38013
2013,Arformoterol Tartrate,OH,2,F,1703
2013,Formoterol Fumarate,OH,2,F,1978
2013,Formoterol Fumarate,OH,2,T,0
2013,Roflumilast,OH,2,F,2468
2013,Roflumilast,OH,2,T,0
2013,Aclidinium Bromide,OK,1,F,77
2013,Albuterol Sulfate/Ipratropium Bromide,OK,1,F,12269
2013,Albuterol Sulfate/Ipratropium Bromide,OK,1,T,0
2013,Arformoterol Tartrate,OK,1,F,880
2013,Formoterol Fumarate,OK,1,F,159
2013,Formoterol Fumarate,OK,1,T,0
2013,Roflumilast,OK,1,F,155
2013,Roflumilast,OK,1,T,0
2013,Aclidinium Bromide,OK,2,F,41
2013,Albuterol Sulfate/Ipratropium Bromide,OK,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,OK,2,F,11252
2013,Arformoterol Tartrate,OK,2,F,1004
2013,Formoterol Fumarate,OK,2,F,101
2013,Formoterol Fumarate,OK,2,T,0
2013,Roflumilast,OK,2,F,148
2013,Roflumilast,OK,2,T,0
2013,Aclidinium Bromide,OR,1,T,0
2013,Aclidinium Bromide,OR,1,F,13
2013,Albuterol Sulfate/Ipratropium Bromide,OR,1,F,12998
2013,Albuterol Sulfate/Ipratropium Bromide,OR,1,T,0
2013,Arformoterol Tartrate,OR,1,T,0
2013,Arformoterol Tartrate,OR,1,F,136
2013,Formoterol Fumarate,OR,1,T,0
2013,Formoterol Fumarate,OR,1,F,195
2013,Indacaterol Maleate,OR,1,T,0
2013,Roflumilast,OR,1,T,0
2013,Roflumilast,OR,1,F,45
2013,Aclidinium Bromide,OR,2,F,55
2013,Albuterol Sulfate/Ipratropium Bromide,OR,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,OR,2,F,8430
2013,Arformoterol Tartrate,OR,2,T,0
2013,Arformoterol Tartrate,OR,2,F,95
2013,Formoterol Fumarate,OR,2,T,0
2013,Formoterol Fumarate,OR,2,F,182
2013,Roflumilast,OR,2,T,0
2013,Roflumilast,OR,2,F,80
2013,Aclidinium Bromide,PA,1,T,0
2013,Aclidinium Bromide,PA,1,F,87
2013,Albuterol Sulfate/Ipratropium Bromide,PA,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,PA,1,F,19009
2013,Arformoterol Tartrate,PA,1,F,531
2013,Formoterol Fumarate,PA,1,T,0
2013,Formoterol Fumarate,PA,1,F,320
2013,Indacaterol Maleate,PA,1,T,0
2013,Roflumilast,PA,1,T,0
2013,Roflumilast,PA,1,F,813
2013,Aclidinium Bromide,PA,2,F,1019
2013,Aclidinium Bromide,PA,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,PA,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,PA,2,F,20037
2013,Arformoterol Tartrate,PA,2,F,648
2013,Formoterol Fumarate,PA,2,T,0
2013,Formoterol Fumarate,PA,2,F,319
2013,Indacaterol Maleate,PA,2,T,0
2013,Roflumilast,PA,2,T,0
2013,Roflumilast,PA,2,F,1024
2013,Aclidinium Bromide,RI,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,RI,1,F,486
2013,Albuterol Sulfate/Ipratropium Bromide,RI,1,T,0
2013,Formoterol Fumarate,RI,1,T,0
2013,Roflumilast,RI,1,T,0
2013,Aclidinium Bromide,RI,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,RI,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,RI,2,F,372
2013,Formoterol Fumarate,RI,2,T,0
2013,Roflumilast,RI,2,T,0
2013,Aclidinium Bromide,SC,1,T,0
2013,Aclidinium Bromide,SC,1,F,20
2013,Albuterol Sulfate/Ipratropium Bromide,SC,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,SC,1,F,6694
2013,Arformoterol Tartrate,SC,1,T,0
2013,Arformoterol Tartrate,SC,1,F,54
2013,Formoterol Fumarate,SC,1,F,153
2013,Formoterol Fumarate,SC,1,T,0
2013,Indacaterol Maleate,SC,1,T,0
2013,Roflumilast,SC,1,F,233
2013,Roflumilast,SC,1,T,0
2013,Aclidinium Bromide,SC,2,F,34
2013,Aclidinium Bromide,SC,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,SC,2,F,5609
2013,Albuterol Sulfate/Ipratropium Bromide,SC,2,T,0
2013,Arformoterol Tartrate,SC,2,T,0
2013,Arformoterol Tartrate,SC,2,F,22
2013,Formoterol Fumarate,SC,2,F,171
2013,Formoterol Fumarate,SC,2,T,0
2013,Indacaterol Maleate,SC,2,T,0
2013,Roflumilast,SC,2,F,261
2013,Roflumilast,SC,2,T,0
2013,Aclidinium Bromide,SD,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,SD,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,SD,1,F,886
2013,Arformoterol Tartrate,SD,1,F,122
2013,Formoterol Fumarate,SD,1,T,0
2013,Roflumilast,SD,1,F,40
2013,Aclidinium Bromide,SD,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,SD,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,SD,2,F,766
2013,Arformoterol Tartrate,SD,2,T,0
2013,Arformoterol Tartrate,SD,2,F,46
2013,Formoterol Fumarate,SD,2,T,0
2013,Roflumilast,SD,2,F,38
2013,Roflumilast,SD,2,T,0
2013,Aclidinium Bromide,TN,1,F,26
2013,Aclidinium Bromide,TN,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,TN,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,TN,1,F,17601
2013,Arformoterol Tartrate,TN,1,T,0
2013,Arformoterol Tartrate,TN,1,F,1626
2013,Formoterol Fumarate,TN,1,F,1257
2013,Formoterol Fumarate,TN,1,T,0
2013,Indacaterol Maleate,TN,1,T,0
2013,Roflumilast,TN,1,F,173
2013,Roflumilast,TN,1,T,0
2013,Aclidinium Bromide,TN,2,F,93
2013,Albuterol Sulfate/Ipratropium Bromide,TN,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,TN,2,F,16055
2013,Arformoterol Tartrate,TN,2,F,1604
2013,Formoterol Fumarate,TN,2,F,1151
2013,Formoterol Fumarate,TN,2,T,0
2013,Indacaterol Maleate,TN,2,T,0
2013,Roflumilast,TN,2,F,260
2013,Roflumilast,TN,2,T,0
2013,Aclidinium Bromide,TX,1,T,0
2013,Aclidinium Bromide,TX,1,F,14
2013,Albuterol Sulfate/Ipratropium Bromide,TX,1,F,11580
2013,Albuterol Sulfate/Ipratropium Bromide,TX,1,T,0
2013,Formoterol Fumarate,TX,1,F,394
2013,Roflumilast,TX,1,F,86
2013,Aclidinium Bromide,TX,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,TX,2,F,7364
2013,Albuterol Sulfate/Ipratropium Bromide,TX,2,T,0
2013,Formoterol Fumarate,TX,2,F,364
2013,Roflumilast,TX,2,F,88
2013,Aclidinium Bromide,UT,1,F,35
2013,Aclidinium Bromide,UT,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,UT,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,UT,1,F,2005
2013,Arformoterol Tartrate,UT,1,T,0
2013,Arformoterol Tartrate,UT,1,F,94
2013,Formoterol Fumarate,UT,1,T,0
2013,Formoterol Fumarate,UT,1,F,26
2013,Roflumilast,UT,1,F,236
2013,Roflumilast,UT,1,T,0
2013,Aclidinium Bromide,UT,2,T,0
2013,Aclidinium Bromide,UT,2,F,49
2013,Albuterol Sulfate/Ipratropium Bromide,UT,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,UT,2,F,2499
2013,Arformoterol Tartrate,UT,2,T,0
2013,Arformoterol Tartrate,UT,2,F,84
2013,Formoterol Fumarate,UT,2,F,69
2013,Formoterol Fumarate,UT,2,T,0
2013,Roflumilast,UT,2,F,212
2013,Roflumilast,UT,2,T,0
2013,Aclidinium Bromide,VA,1,T,0
2013,Aclidinium Bromide,VA,1,F,114
2013,Albuterol Sulfate/Ipratropium Bromide,VA,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,VA,1,F,18368
2013,Arformoterol Tartrate,VA,1,T,0
2013,Arformoterol Tartrate,VA,1,F,720
2013,Formoterol Fumarate,VA,1,F,495
2013,Formoterol Fumarate,VA,1,T,0
2013,Indacaterol Maleate,VA,1,T,0
2013,Roflumilast,VA,1,F,379
2013,Roflumilast,VA,1,T,0
2013,Aclidinium Bromide,VA,2,F,236
2013,Aclidinium Bromide,VA,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,VA,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,VA,2,F,17237
2013,Arformoterol Tartrate,VA,2,T,0
2013,Arformoterol Tartrate,VA,2,F,1019
2013,Formoterol Fumarate,VA,2,T,0
2013,Formoterol Fumarate,VA,2,F,602
2013,Roflumilast,VA,2,F,456
2013,Roflumilast,VA,2,T,0
2013,Aclidinium Bromide,VT,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,VT,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,VT,1,F,2362
2013,Arformoterol Tartrate,VT,1,T,0
2013,Formoterol Fumarate,VT,1,F,27
2013,Formoterol Fumarate,VT,1,T,0
2013,Roflumilast,VT,1,F,86
2013,Roflumilast,VT,1,T,0
2013,Aclidinium Bromide,VT,2,F,31
2013,Albuterol Sulfate/Ipratropium Bromide,VT,2,F,2169
2013,Albuterol Sulfate/Ipratropium Bromide,VT,2,T,0
2013,Arformoterol Tartrate,VT,2,T,0
2013,Formoterol Fumarate,VT,2,T,0
2013,Indacaterol Maleate,VT,2,T,0
2013,Roflumilast,VT,2,F,99
2013,Aclidinium Bromide,WA,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,WA,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,WA,1,F,6283
2013,Arformoterol Tartrate,WA,1,T,0
2013,Formoterol Fumarate,WA,1,F,212
2013,Formoterol Fumarate,WA,1,T,0
2013,Indacaterol Maleate,WA,1,T,0
2013,Roflumilast,WA,1,F,124
2013,Aclidinium Bromide,WA,2,T,0
2013,Aclidinium Bromide,WA,2,F,52
2013,Albuterol Sulfate/Ipratropium Bromide,WA,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,WA,2,F,7878
2013,Arformoterol Tartrate,WA,2,T,0
2013,Formoterol Fumarate,WA,2,F,190
2013,Formoterol Fumarate,WA,2,T,0
2013,Indacaterol Maleate,WA,2,T,0
2013,Roflumilast,WA,2,F,176
2013,Aclidinium Bromide,WI,1,T,0
2013,Aclidinium Bromide,WI,1,F,108
2013,Albuterol Sulfate/Ipratropium Bromide,WI,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,WI,1,F,20228
2013,Arformoterol Tartrate,WI,1,F,373
2013,Formoterol Fumarate,WI,1,F,723
2013,Formoterol Fumarate,WI,1,T,0
2013,Indacaterol Maleate,WI,1,T,0
2013,Roflumilast,WI,1,F,470
2013,Roflumilast,WI,1,T,0
2013,Aclidinium Bromide,WI,2,T,0
2013,Aclidinium Bromide,WI,2,F,181
2013,Albuterol Sulfate/Ipratropium Bromide,WI,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,WI,2,F,18155
2013,Arformoterol Tartrate,WI,2,F,438
2013,Formoterol Fumarate,WI,2,F,700
2013,Formoterol Fumarate,WI,2,T,0
2013,Indacaterol Maleate,WI,2,T,0
2013,Roflumilast,WI,2,T,0
2013,Roflumilast,WI,2,F,529
2013,Aclidinium Bromide,WV,1,F,38
2013,Aclidinium Bromide,WV,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,WV,1,F,4895
2013,Albuterol Sulfate/Ipratropium Bromide,WV,1,T,0
2013,Arformoterol Tartrate,WV,1,T,0
2013,Arformoterol Tartrate,WV,1,F,201
2013,Formoterol Fumarate,WV,1,T,0
2013,Formoterol Fumarate,WV,1,F,172
2013,Roflumilast,WV,1,T,0
2013,Roflumilast,WV,1,F,367
2013,Aclidinium Bromide,WV,2,F,137
2013,Albuterol Sulfate/Ipratropium Bromide,WV,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,WV,2,F,4313
2013,Arformoterol Tartrate,WV,2,F,602
2013,Arformoterol Tartrate,WV,2,T,0
2013,Formoterol Fumarate,WV,2,T,0
2013,Formoterol Fumarate,WV,2,F,144
2013,Roflumilast,WV,2,F,355
2013,Roflumilast,WV,2,T,0
2013,Aclidinium Bromide,WY,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,WY,1,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,WY,1,F,829
2013,Arformoterol Tartrate,WY,1,T,0
2013,Formoterol Fumarate,WY,1,T,0
2013,Formoterol Fumarate,WY,1,F,18
2013,Roflumilast,WY,1,T,0
2013,Aclidinium Bromide,WY,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,WY,2,T,0
2013,Albuterol Sulfate/Ipratropium Bromide,WY,2,F,900
2013,Arformoterol Tartrate,WY,2,F,166
2013,Arformoterol Tartrate,WY,2,T,0
2013,Formoterol Fumarate,WY,2,T,0
2013,Formoterol Fumarate,WY,2,F,52
2013,Roflumilast,WY,2,F,32
2013,Roflumilast,WY,2,T,0
2014,Aclidinium Bromide,AK,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,AK,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,AK,1,F,1349
2014,Arformoterol Tartrate,AK,1,T,0
2014,Formoterol Fumarate,AK,1,T,0
2014,Roflumilast,AK,1,F,100
2014,Roflumilast,AK,1,T,0
2014,Aclidinium Bromide,AK,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,AK,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,AK,2,F,1426
2014,Arformoterol Tartrate,AK,2,T,0
2014,Formoterol Fumarate,AK,2,T,0
2014,Roflumilast,AK,2,F,83
2014,Aclidinium Bromide,AL,1,T,0
2014,Aclidinium Bromide,AL,1,F,58
2014,Albuterol Sulfate/Ipratropium Bromide,AL,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,AL,1,F,10541
2014,Arformoterol Tartrate,AL,1,F,808
2014,Formoterol Fumarate,AL,1,F,784
2014,Formoterol Fumarate,AL,1,T,0
2014,Indacaterol Maleate,AL,1,T,0
2014,Roflumilast,AL,1,F,751
2014,Roflumilast,AL,1,T,0
2014,Aclidinium Bromide,AL,2,T,0
2014,Aclidinium Bromide,AL,2,F,75
2014,Albuterol Sulfate/Ipratropium Bromide,AL,2,F,8281
2014,Albuterol Sulfate/Ipratropium Bromide,AL,2,T,0
2014,Arformoterol Tartrate,AL,2,F,732
2014,Formoterol Fumarate,AL,2,F,617
2014,Formoterol Fumarate,AL,2,T,0
2014,Indacaterol Maleate,AL,2,T,0
2014,Roflumilast,AL,2,F,675
2014,Roflumilast,AL,2,T,0
2014,Aclidinium Bromide,AR,1,T,0
2014,Aclidinium Bromide,AR,1,F,112
2014,Albuterol Sulfate/Ipratropium Bromide,AR,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,AR,1,F,2724
2014,Arformoterol Tartrate,AR,1,T,0
2014,Arformoterol Tartrate,AR,1,F,44
2014,Formoterol Fumarate,AR,1,F,44
2014,Formoterol Fumarate,AR,1,T,0
2014,Indacaterol Maleate,AR,1,T,0
2014,Roflumilast,AR,1,F,90
2014,Roflumilast,AR,1,T,0
2014,Aclidinium Bromide,AR,2,T,0
2014,Aclidinium Bromide,AR,2,F,194
2014,Albuterol Sulfate/Ipratropium Bromide,AR,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,AR,2,F,2811
2014,Arformoterol Tartrate,AR,2,T,0
2014,Arformoterol Tartrate,AR,2,F,44
2014,Formoterol Fumarate,AR,2,F,48
2014,Formoterol Fumarate,AR,2,T,0
2014,Indacaterol Maleate,AR,2,T,0
2014,Roflumilast,AR,2,F,92
2014,Aclidinium Bromide,AZ,1,T,0
2014,Aclidinium Bromide,AZ,1,F,238
2014,Albuterol Sulfate/Ipratropium Bromide,AZ,1,F,8937
2014,Albuterol Sulfate/Ipratropium Bromide,AZ,1,T,0
2014,Arformoterol Tartrate,AZ,1,F,139
2014,Formoterol Fumarate,AZ,1,F,233
2014,Formoterol Fumarate,AZ,1,T,0
2014,Roflumilast,AZ,1,F,143
2014,Roflumilast,AZ,1,T,0
2014,Aclidinium Bromide,AZ,2,F,915
2014,Albuterol Sulfate/Ipratropium Bromide,AZ,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,AZ,2,F,11864
2014,Arformoterol Tartrate,AZ,2,F,172
2014,Formoterol Fumarate,AZ,2,F,277
2014,Formoterol Fumarate,AZ,2,T,0
2014,Roflumilast,AZ,2,T,0
2014,Roflumilast,AZ,2,F,322
2014,Aclidinium Bromide,CA,1,T,0
2014,Aclidinium Bromide,CA,1,F,2281
2014,Albuterol Sulfate/Ipratropium Bromide,CA,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,CA,1,F,42440
2014,Arformoterol Tartrate,CA,1,F,173
2014,Arformoterol Tartrate,CA,1,T,0
2014,Formoterol Fumarate,CA,1,F,484
2014,Formoterol Fumarate,CA,1,T,0
2014,Indacaterol Maleate,CA,1,T,0
2014,Roflumilast,CA,1,F,918
2014,Roflumilast,CA,1,T,0
2014,Aclidinium Bromide,CA,2,T,0
2014,Aclidinium Bromide,CA,2,F,3831
2014,Albuterol Sulfate/Ipratropium Bromide,CA,2,F,43256
2014,Albuterol Sulfate/Ipratropium Bromide,CA,2,T,0
2014,Arformoterol Tartrate,CA,2,F,216
2014,Formoterol Fumarate,CA,2,F,493
2014,Formoterol Fumarate,CA,2,T,0
2014,Indacaterol Maleate,CA,2,T,0
2014,Roflumilast,CA,2,F,1138
2014,Roflumilast,CA,2,T,0
2014,Aclidinium Bromide,CO,1,T,0
2014,Aclidinium Bromide,CO,1,F,46
2014,Albuterol Sulfate/Ipratropium Bromide,CO,1,F,9484
2014,Albuterol Sulfate/Ipratropium Bromide,CO,1,T,0
2014,Arformoterol Tartrate,CO,1,T,0
2014,Arformoterol Tartrate,CO,1,F,13
2014,Formoterol Fumarate,CO,1,F,126
2014,Formoterol Fumarate,CO,1,T,0
2014,Indacaterol Maleate,CO,1,T,0
2014,Roflumilast,CO,1,F,202
2014,Roflumilast,CO,1,T,0
2014,Aclidinium Bromide,CO,2,T,0
2014,Aclidinium Bromide,CO,2,F,95
2014,Albuterol Sulfate/Ipratropium Bromide,CO,2,F,9998
2014,Albuterol Sulfate/Ipratropium Bromide,CO,2,T,0
2014,Arformoterol Tartrate,CO,2,F,41
2014,Arformoterol Tartrate,CO,2,T,0
2014,Formoterol Fumarate,CO,2,F,131
2014,Formoterol Fumarate,CO,2,T,0
2014,Indacaterol Maleate,CO,2,T,0
2014,Roflumilast,CO,2,F,214
2014,Roflumilast,CO,2,T,0
2014,Aclidinium Bromide,CT,1,T,0
2014,Aclidinium Bromide,CT,1,F,376
2014,Albuterol Sulfate/Ipratropium Bromide,CT,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,CT,1,F,11298
2014,Arformoterol Tartrate,CT,1,F,458
2014,Formoterol Fumarate,CT,1,F,277
2014,Formoterol Fumarate,CT,1,T,0
2014,Indacaterol Maleate,CT,1,T,0
2014,Roflumilast,CT,1,F,451
2014,Aclidinium Bromide,CT,2,T,0
2014,Aclidinium Bromide,CT,2,F,532
2014,Albuterol Sulfate/Ipratropium Bromide,CT,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,CT,2,F,11422
2014,Arformoterol Tartrate,CT,2,F,565
2014,Formoterol Fumarate,CT,2,T,0
2014,Formoterol Fumarate,CT,2,F,251
2014,Indacaterol Maleate,CT,2,T,0
2014,Roflumilast,CT,2,F,498
2014,Roflumilast,CT,2,T,0
2014,Aclidinium Bromide,DC,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,DC,1,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,DC,1,F,1554
2014,Arformoterol Tartrate,DC,1,T,0
2014,Formoterol Fumarate,DC,1,F,254
2014,Formoterol Fumarate,DC,1,T,0
2014,Roflumilast,DC,1,T,0
2014,Roflumilast,DC,1,F,28
2014,Aclidinium Bromide,DC,2,T,0
2014,Albuterol Sulfate/Ipratropium Bromide,DC,2,T,0
